name,price,conf,percent,publish_time
ETH,329035277623,127300451,0.00038688997702507,1722213180
BNB,58756805138,54153831,0.0009216605782566094,1722213180
ARB,72106875,79335,0.0011002418285357672,1722213180
CAKE,195949057,257430,0.0013137598309544301,1722213180
SOL,18770000000,13095667,0.0006976913692061801,1722213180
XRP,60199069,56121,0.0009322569423789594,1722213180
ADA,41310001,39523,0.0009567416858692402,1722213180
AAVE,10019348276,9188095,0.0009170351949945531,1722213180
INJ,2473002434,2732921,0.0011051024303197269,1722213180
LINK,1353848102,1701278,0.0012566239872011874,1722213180
BTC,6876964057631,3255711069,0.000473422725742955,1722213181
ETH,329032317926,79121725,0.00024046794399629347,1722213181
BNB,58758101564,53858400,0.000916612323516559,1722213181
ARB,72108230,83857,0.0011629324419695228,1722213181
CAKE,195949560,257933,0.001316323445686737,1722213181
SOL,18769980000,15036749,0.0008011062878063802,1722213181
XRP,60201558,58340,0.0009690779099105708,1722213181
ADA,41307067,41264,0.0009989573939006612,1722213181
AAVE,10019348276,9620577,0.0009601998787730333,1722213181
INJ,2473004629,3090932,0.00124986907171697,1722213181
LINK,1353860000,1654000,0.0012216920508767524,1722213181
BTC,6877000148247,3414475839,0.0004965065821425606,1722213182
ETH,329037070920,156188514,0.00047468363842192936,1722213182
BNB,58758101564,53357678,0.0009080905709978088,1722213182
ARB,72108230,83857,0.0011629324419695228,1722213182
CAKE,195949560,257933,0.001316323445686737,1722213182
SOL,18769980000,15036749,0.0008011062878063802,1722213182
XRP,60203846,62072,0.0010310304760263987,1722213182
ADA,41306700,41631,0.0010078510265889068,1722213182
AAVE,10019950900,9453599,0.0009434775773202642,1722213182
INJ,2472835641,3148258,0.0012731367777952534,1722213182
LINK,1353886808,1358391,0.0010033268600989278,1722213182
BTC,6876852853824,3366914876,0.0004896011224273564,1722213183
ETH,329039500300,143889143,0.00043730051519288673,1722213183
BNB,58756890568,54568674,0.0009287195675687955,1722213183
ARB,72108230,83857,0.0011629324419695228,1722213183
CAKE,195949731,260963,0.0013317854465439403,1722213183
SOL,18769608348,13668994,0.0007282514236082344,1722213183
XRP,60207205,59190,0.0009831049290529264,1722213183
ADA,41306700,41631,0.0010078510265889068,1722213183
AAVE,10020021454,9524153,0.0009505122362984513,1722213183
INJ,2472943075,2916743,0.0011794622486407213,1722213183
LINK,1353848102,1397097,0.0010319451627816367,1722213183
BTC,6877463301671,2834409183,0.0004121300338035,1722213184
ETH,329051830441,131559002,0.00039981239983890297,1722213184
BNB,58756148984,56502142,0.0009616379387863933,1722213184
ARB,72120815,79037,0.0010958972108121628,1722213184
CAKE,195949560,246440,0.0012576705964534955,1722213184
SOL,18767056817,14111851,0.0007519480085559758,1722213184
XRP,60210778,59120,0.0009818840075442971,1722213184
ADA,41308581,39586,0.0009582996811243649,1722213184
AAVE,10020950895,9453595,0.0009433830281233007,1722213184
INJ,2473337451,2808316,0.0011354358455473047,1722213184
LINK,1354001251,1303919,0.0009630116656369322,1722213184
BTC,6877725000000,2789051330,0.00040551946028665,1722213185
ETH,329072927563,128179366,0.0003895165942371861,1722213185
BNB,58756162410,56488716,0.0009614092153572288,1722213185
ARB,72134641,73880,0.0010241958506454617,1722213185
CAKE,195950000,254097,0.0012967440673641235,1722213185
SOL,18766000000,14000000,0.0007460300543536182,1722213185
XRP,60211499,58399,0.0009698977931109139,1722213185
ADA,41313825,38671,0.0009360304934244167,1722213185
AAVE,10021085308,8517467,0.000849954544663976,1722213185
INJ,2473494066,2967550,0.0011997400926855508,1722213185
LINK,1354248544,1454631,0.0010741241011073962,1722213185
BTC,6877735000000,3158858789,0.0004592876563287187,1722213186
ETH,329075000000,116929741,0.0003553285451644762,1722213186
BNB,58756847752,60117187,0.0010231520120640525,1722213186
ARB,72135499,71277,0.0009880988000096874,1722213186
CAKE,195950000,265402,0.001354437356468487,1722213186
SOL,18763750500,12520492,0.00066727022404183,1722213186
XRP,60210006,60459,0.0010041354255968685,1722213186
ADA,41314730,43255,0.0010469631533353843,1722213186
AAVE,10021451392,8891511,0.0008872478298999666,1722213186
INJ,2473623868,2979612,0.001204553383618952,1722213186
LINK,1354343303,1477030,0.001090587590848079,1722213186
BTC,6877735000000,3151021039,0.0004581480733119261,1722213187
ETH,329074500258,116429999,0.00035381045601745777,1722213187
BNB,58756847752,59616615,0.00101463263059361,1722213187
ARB,72135499,71277,0.0009880988000096874,1722213187
CAKE,195950000,265402,0.001354437356468487,1722213187
SOL,18763735894,13035672,0.0006947268962663433,1722213187
XRP,60210000,60453,0.001004035874439462,1722213187
ADA,41314798,43323,0.0010486073295093927,1722213187
AAVE,10021733946,8670544,0.0008651740354233507,1722213187
INJ,2473510825,2996177,0.001211305392205025,1722213187
LINK,1354343328,1519175,0.0011217059726232137,1722213187
BTC,6877744881084,3450082616,0.0005016299202212096,1722213188
ETH,329074228442,116843114,0.00035506613372062904,1722213188
BNB,58757822278,55641396,0.0009469615081502629,1722213188
ARB,72138171,69513,0.0009636091272677262,1722213188
CAKE,195949107,250775,0.001279796595347587,1722213188
SOL,18763500499,13635256,0.0007266904168935157,1722213188
XRP,60210010,52926,0.0008790232720439675,1722213188
ADA,41315000,40728,0.0009857920851990803,1722213188
AAVE,10022000000,9308333,0.0009287899620834165,1722213188
INJ,2473402229,2887581,0.0011674530596535659,1722213188
LINK,1354497088,1612884,0.0011907622499074727,1722213188
BTC,6877744881084,3669257953,0.0005334972460365074,1722213189
ETH,329074073441,142362152,0.00043261430629090334,1722213189
BNB,58759853100,60614796,0.001031568201793207,1722213189
ARB,72138171,75665,0.0010488899143284351,1722213189
CAKE,195949107,250775,0.001279796595347587,1722213189
SOL,18763500499,13635256,0.0007266904168935157,1722213189
XRP,60211724,54943,0.0009124967091126638,1722213189
ADA,41315000,42358,0.0010252450683771027,1722213189
AAVE,10022501125,9498875,0.000947754944751877,1722213189
INJ,2473133373,2863859,0.0011579880936732642,1722213189
LINK,1354497088,1523187,0.0011245406235971178,1722213189
BTC,6877888587822,3525584090,0.0005125968594842325,1722213190
ETH,329074113032,114408387,0.0003476675389196434,1722213190
BNB,58759858100,62111513,0.001057039873961166,1722213190
ARB,72153907,71422,0.0009898563081275696,1722213190
CAKE,195950000,247188,0.0012614850727226334,1722213190
SOL,18763500000,15511949,0.0008267087163908652,1722213190
XRP,60213123,56274,0.0009345803239602769,1722213190
ADA,41320005,41737,0.0010100918429220907,1722213190
AAVE,10023500000,9472833,0.0009450624033521225,1722213190
INJ,2473292797,2778149,0.0011232592450719048,1722213190
LINK,1354513533,1517467,0.0011203040523626868,1722213190
BTC,6877776157109,3463221343,0.0005035379552764812,1722213191
ETH,329074534010,129247808,0.00039276150124722926,1722213191
BNB,58759716200,59462649,0.0010119628351778866,1722213191
ARB,72154644,77154,0.0010692866837510833,1722213191
CAKE,195949560,247540,0.0012632842860172792,1722213191
SOL,18763055000,13216271,0.000704377352195578,1722213191
XRP,60213123,57282,0.0009513208607366205,1722213191
ADA,41324606,38459,0.0009306561809687914,1722213191
AAVE,10023079473,8920527,0.0008899986300647384,1722213191
INJ,2473001128,2731614,0.0011045745062838483,1722213191
LINK,1354500000,1531000,0.0011303063861203397,1722213191
BTC,6877355982319,3657766487,0.0005318565007255339,1722213192
ETH,329050201720,174817632,0.0005312795162750219,1722213192
BNB,58755212303,63253603,0.0010765615597438717,1722213192
ARB,72140027,80427,0.0011148734391241634,1722213192
CAKE,195949057,248043,0.0012658545225864497,1722213192
SOL,18759013571,13233899,0.0007054688110284538,1722213192
XRP,60214250,56155,0.0009325865555080401,1722213192
ADA,41321034,39953,0.0009668925516239502,1722213192
AAVE,10022760000,9713010,0.0009690953390084168,1722213192
INJ,2472844523,3107392,0.0012566062973624324,1722213192
LINK,1354497088,1530480,0.001129924909812726,1722213192
BTC,6877064148042,3702974230,0.0005384527685486678,1722213193
ETH,329031057723,122946447,0.0003736621334497378,1722213193
BNB,58755000706,63465200,0.0010801667813360948,1722213193
ARB,72126111,78025,0.0010817857627177486,1722213193
CAKE,195949927,247173,0.0012614089925126637,1722213193
SOL,18756500000,14731571,0.0007854115106762988,1722213193
XRP,60212346,57583,0.000956332111690184,1722213193
ADA,41311123,44703,0.0010821056595338742,1722213193
AAVE,10022111309,9865189,0.0009843423901250148,1722213193
INJ,2472334873,3064659,0.0012395808648208151,1722213193
LINK,1354425000,1659053,0.0012249131550288869,1722213193
BTC,6876876173609,3662477890,0.0005325787170714641,1722213194
ETH,329030929063,127807296,0.0003884355077620334,1722213194
BNB,58755064555,53391401,0.0009087114686091592,1722213194
ARB,72121000,76875,0.0010659170005962203,1722213194
CAKE,195950000,245999,0.0012554171982648635,1722213194
SOL,18756009402,13126258,0.000699842792710496,1722213194
XRP,60212213,62704,0.001041383415022464,1722213194
ADA,41310029,41073,0.0009942621923601166,1722213194
AAVE,10021426557,10549941,0.0010527384439724134,1722213194
INJ,2472453009,3037488,0.0012285321455830346,1722213194
LINK,1354425000,1647755,0.0012165716078778818,1722213194
BTC,6876455488528,3740449510,0.0005439502249727635,1722213195
ETH,329017590005,117271561,0.0003564294571552173,1722213195
BNB,58752115639,56340317,0.0009589495865337139,1722213195
ARB,72110065,73035,0.0010128267114999827,1722213195
CAKE,195949082,245937,0.0012551066710279357,1722213195
SOL,18753441672,15693988,0.0008368590829613987,1722213195
XRP,60213519,52315,0.000868824823209552,1722213195
ADA,41309937,41165,0.0009964914737100664,1722213195
AAVE,10021000000,8995816,0.0008976964374812893,1722213195
INJ,2472122018,2851805,0.0011535858583174513,1722213195
LINK,1354425000,1659053,0.0012249131550288869,1722213195
BTC,6876270335371,3744428108,0.0005445434698427944,1722213196
ETH,329018677948,115648751,0.00035149600539783883,1722213196
BNB,58752708548,55747408,0.0009488483063628511,1722213196
ARB,72110065,73035,0.0010128267114999827,1722213196
CAKE,195948753,251674,0.0012843868416963081,1722213196
SOL,18753241720,15529113,0.0008280761924717515,1722213196
XRP,60214773,51894,0.0008618150897953231,1722213196
ADA,41309937,41165,0.0009964914737100664,1722213196
AAVE,10020511000,9484816,0.0009465401514952681,1722213196
INJ,2472163060,2892847,0.0011701683625998359,1722213196
LINK,1354425000,1659053,0.0012249131550288869,1722213196
BTC,6876869318765,2986566509,0.00043429158975735055,1722213197
ETH,329019727000,113362695,0.00034454680281222164,1722213197
BNB,58752107259,51344323,0.000873914577627933,1722213197
ARB,72110000,82460,0.0011435307169601998,1722213197
CAKE,195949070,251991,0.0012860025311679203,1722213197
SOL,18753406732,15597217,0.0008317004597029075,1722213197
XRP,60214739,64510,0.0010713323859130237,1722213197
ADA,41309718,41384,0.0010017981725268616,1722213197
AAVE,10020393678,9602138,0.0009582595563168053,1722213197
INJ,2472168550,2898336,0.0011723860818470488,1722213197
LINK,1354465999,1618054,0.001194606583845299,1722213197
BTC,6876786376661,3428395363,0.000498546148624824,1722213198
ETH,329020246464,141950417,0.0004314336838706721,1722213198
BNB,58750603397,56306770,0.0009584032630186605,1722213198
ARB,72115000,70505,0.0009776745475975873,1722213198
CAKE,195949082,245961,0.0012552291518262892,1722213198
SOL,18755001291,16157427,0.0008614996474435593,1722213198
XRP,60213053,62845,0.0010437105721910497,1722213198
ADA,41308406,42696,0.0010335910807112722,1722213198
AAVE,10020147392,8843008,0.0008825227468270758,1722213198
INJ,2472005457,2748101,0.0011116888889618661,1722213198
LINK,1354518138,1565915,0.0011560679448059188,1722213198
BTC,6876591422965,3373378915,0.0004905597421033764,1722213199
ETH,329019735526,124066644,0.0003770796417474961,1722213199
BNB,58750000271,56954267,0.00096943432744312,1722213199
ARB,72111999,69749,0.0009672315421459887,1722213199
CAKE,195949082,246407,0.0012575052533290256,1722213199
SOL,18753999992,12716587,0.0006780733179814752,1722213199
XRP,60209559,60347,0.0010022827106240721,1722213199
ADA,41307469,41232,0.0009981729938476744,1722213199
AAVE,10020005167,8963686,0.0008945789798114183,1722213199
INJ,2471963392,2693178,0.0010894894352869121,1722213199
LINK,1354479489,1604563,0.0011846344023892414,1722213199
BTC,6876434743185,3530058695,0.0005133559506979283,1722213200
ETH,329019224072,115584728,0.000351300834551559,1722213200
BNB,58749418761,54533243,0.000928234596189761,1722213200
ARB,72110002,71746,0.0009949521288322805,1722213200
CAKE,195950000,245489,0.0012528144934932381,1722213200
SOL,18753000000,14217151,0.0007581267530528448,1722213200
XRP,60207083,54865,0.0009112715193327004,1722213200
ADA,41305000,44194,0.0010699431061614816,1722213200
AAVE,10020008143,8960710,0.0008942817083696656,1722213200
INJ,2471910063,2927457,0.0011842894463753796,1722213200
LINK,1354479489,1604564,0.0011846351406802293,1722213200
BTC,6876429436088,3535365792,0.0005141281278109456,1722213201
ETH,329018925036,112807131,0.0003428590953777418,1722213201
BNB,58749418761,54533243,0.000928234596189761,1722213201
ARB,72110002,71746,0.0009949521288322805,1722213201
CAKE,195950000,245019,0.0012504159224291911,1722213201
SOL,18753000000,14217151,0.0007581267530528448,1722213201
XRP,60206379,55569,0.0009229752880504572,1722213201
ADA,41305147,44047,0.0010663804198542133,1722213201
AAVE,10019500975,8446328,0.0008429888894741088,1722213201
INJ,2471790567,2852878,0.0011541746449265416,1722213201
LINK,1354479489,1604564,0.0011846351406802293,1722213201
BTC,6876425353103,3188790662,0.0004637279543158354,1722213202
ETH,329018804335,109804335,0.00033373270327795475,1722213202
BNB,58747512248,56439756,0.0009607173791758549,1722213202
ARB,72108609,72471,0.001005025627383826,1722213202
CAKE,195949082,253268,0.0012925194515583391,1722213202
SOL,18752756598,13959980,0.0007444228226952429,1722213202
XRP,60202365,57533,0.0009556601306277586,1722213202
ADA,41305994,42904,0.0010386870244546106,1722213202
AAVE,10017639720,10081358,0.0010063606080654695,1722213202
INJ,2471492844,3055282,0.0012362091225217402,1722213202
LINK,1354497088,1586964,0.0011716259961424148,1722213202
BTC,6876322158607,3242432792,0.00047153590498105014,1722213203
ETH,329008764678,112097146,0.0003407117318279018,1722213203
BNB,58745117190,55831529,0.0009504028874335794,1722213203
ARB,72109798,73660,0.001021497799785821,1722213203
CAKE,195949045,262201,0.0013381080780465145,1722213203
SOL,18752756598,13883655,0.0007403527544041555,1722213203
XRP,60200018,59880,0.0009946840879682128,1722213203
ADA,41305499,43553,0.0010544116656235046,1722213203
AAVE,10017111640,10017112,0.0010000000359385033,1722213203
INJ,2470987156,2974647,0.0012038294059024239,1722213203
LINK,1354479489,1604564,0.0011846351406802293,1722213203
BTC,6876242957796,3321633603,0.0004830593717218891,1722213204
ETH,329007500250,108304750,0.0003291862645006677,1722213204
BNB,58746989121,61024918,0.0010387752447075745,1722213204
ARB,72108246,80706,0.0011192339916297506,1722213204
CAKE,195949045,252245,0.0012872989506021834,1722213204
SOL,18752498178,13606311,0.0007255732474067168,1722213204
XRP,60200017,58317,0.0009687206566735687,1722213204
ADA,41307282,39894,0.0009657861294287046,1722213204
AAVE,10016511000,9416472,0.0009400950091304248,1722213204
INJ,2470748309,2908258,0.001177075782833208,1722213204
LINK,1354479489,1604563,0.0011846344023892414,1722213204
BTC,6876015559874,3548992697,0.0005161408763689642,1722213205
ETH,329008216137,99216137,0.000301561274563083,1722213205
BNB,58745111222,57339215,0.0009760678600694607,1722213205
ARB,72108605,72467,0.0010049702112528733,1722213205
CAKE,195950417,248437,0.0012678564496241924,1722213205
